"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stone_fence_snowy.Stone_fence_snowy","0","14","0","1","56","Compiling Stone_fence_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stairs_snowy.Stairs_snowy","0","14","0","1","56","Compiling Stairs_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Stairs_large_snowy.Stairs_large_snowy","0","14","0","1","56","Compiling Stairs_large_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Small_house_snowy.Small_house_snowy","0","14","0","1","56","Compiling Small_house_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Pillars_arch.Pillars_arch","0","23","0","1","131","Compiling Pillars_arch: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Ruined_walls_snowy.Ruined_walls_snowy","0","14","0","1","56","Compiling Ruined_walls_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Ruined_tower_snowy.Ruined_tower_snowy","0","14","0","1","56","Compiling Ruined_tower_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Rocks_3_4_snowy.Rocks_3_4_snowy","0","14","0","1","56","Compiling Rocks_3_4_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Rocks_1_2_snowy.Rocks_1_2_snowy","0","14","0","1","56","Compiling Rocks_1_2_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Railway_snowy.Railway_snowy","0","14","0","1","56","Compiling Railway_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Mill.Mill","0","23","0","1","131","Compiling Mill: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Pillars_arch_snowy.Pillars_arch_snowy","0","14","0","1","56","Compiling Pillars_arch_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Mine_snowy.Mine_snowy","0","14","0","1","56","Compiling Mine_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Log_stump_mushrooms.Log_stump_mushrooms","0","23","0","1","131","Compiling Log_stump_mushrooms: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/TownHall.TownHall","0","23","0","1","131","Compiling TownHall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Tavern.Tavern","0","23","0","1","131","Compiling Tavern: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Streetlight.Streetlight","0","23","0","1","131","Compiling Streetlight: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Tiles.Tiles","0","23","0","1","131","Compiling Tiles: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Log_stump_mushrooms_snowy.Log_stump_mushrooms_snowy","0","14","0","1","56","Compiling Log_stump_mushrooms_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Lampposts_snowy.Lampposts_snowy","0","14","0","1","56","Compiling Lampposts_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Stone_fence.Stone_fence","0","23","0","1","131","Compiling Stone_fence: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Stairs_amall.Stairs_amall","0","23","0","1","131","Compiling Stairs_amall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Large_house.Large_house","0","23","0","1","131","Compiling Large_house: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Forge_snowy.Forge_snowy","0","14","0","1","56","Compiling Forge_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Fence_snowy.Fence_snowy","0","14","0","1","56","Compiling Fence_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Stairs_large.Stairs_large","0","23","0","1","131","Compiling Stairs_large: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Logs.Logs","0","23","0","1","131","Compiling Logs: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Lampposts.Lampposts","0","23","0","1","131","Compiling Lampposts: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Ruined_walls.Ruined_walls","0","23","0","1","131","Compiling Ruined_walls: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Ruined_tower.Ruined_tower","0","23","0","1","131","Compiling Ruined_tower: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Rocks_3_4.Rocks_3_4","0","23","0","1","131","Compiling Rocks_3_4: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Rocks_1_2.Rocks_1_2","0","23","0","1","131","Compiling Rocks_1_2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Railway.Railway","0","23","0","1","131","Compiling Railway: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Hammer_anvil_snowy.Hammer_anvil_snowy","0","14","0","1","56","Compiling Hammer_anvil_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Chest_snowy.Chest_snowy","0","14","0","1","56","Compiling Chest_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Boxes_snowy.Boxes_snowy","0","14","0","1","56","Compiling Boxes_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Winter/Barrel_snowy.Barrel_snowy","0","14","0","1","56","Compiling Barrel_snowy: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Hammer_anvil.Hammer_anvil","0","23","0","1","131","Compiling Hammer_anvil: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Woodmill.Woodmill","0","23","0","1","131","Compiling Woodmill: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Witch_house.Witch_house","0","23","0","1","131","Compiling Witch_house: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/HandPaintedEnvironment/Assets/Materials/Summer_mat/Forge.Forge","0","23","0","1","131","Compiling Forge: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
